dataset,year,feature,target,method,r,n
B_opportunities,2023,return_3h,return_above_1_percent,pearson,-0.042191965883646654,217
B_opportunities,2023,return_3h,return_above_1_percent,spearman,0.025717254522806956,217
B_opportunities,2023,return_6h,return_above_1_percent,pearson,-0.04361269259441169,217
B_opportunities,2023,return_6h,return_above_1_percent,spearman,-0.022324005662158815,217
B_opportunities,2023,return_12h,return_above_1_percent,pearson,-0.0710018925813435,217
B_opportunities,2023,return_12h,return_above_1_percent,spearman,-0.045540971550803985,217
B_opportunities,2023,return_24h,return_above_1_percent,pearson,0.059049507450431374,217
B_opportunities,2023,return_24h,return_above_1_percent,spearman,0.11358454080906406,217
B_opportunities,2023,return_72h,return_above_1_percent,pearson,-0.1017951350376473,217
B_opportunities,2023,return_72h,return_above_1_percent,spearman,-0.06661483289588191,217
B_opportunities,2023,return_168h,return_above_1_percent,pearson,-0.06303875604730153,217
B_opportunities,2023,return_168h,return_above_1_percent,spearman,-0.052148877226802996,217
B_opportunities,2023,volatility_ratio_24_168,return_above_1_percent,pearson,0.08611139833769368,217
B_opportunities,2023,volatility_ratio_24_168,return_above_1_percent,spearman,0.08768869424095983,217
B_opportunities,2023,natr_ratio_168,return_above_1_percent,pearson,0.1506723936657886,217
B_opportunities,2023,natr_ratio_168,return_above_1_percent,spearman,0.11947807830387398,217
B_opportunities,2023,up_fraction_24,return_above_1_percent,pearson,0.056508235373443294,217
B_opportunities,2023,up_fraction_24,return_above_1_percent,spearman,0.07776543783173356,217
B_opportunities,2023,volume_price_interaction,return_above_1_percent,pearson,-0.08382728828540104,217
B_opportunities,2023,volume_price_interaction,return_above_1_percent,spearman,-0.12912204874992658,217
B_opportunities,2023,range_expansion_24,return_above_1_percent,pearson,-0.08829694605220562,217
B_opportunities,2023,range_expansion_24,return_above_1_percent,spearman,-0.041790538599561305,217
B_opportunities,2023,signal_density_168,return_above_1_percent,pearson,0.01797551861846679,217
B_opportunities,2023,signal_density_168,return_above_1_percent,spearman,0.034353897873045866,217
B_opportunities,2023,ema20_distance,stoploss_hit,pearson,0.1791619092664126,217
B_opportunities,2023,ema20_distance,stoploss_hit,spearman,0.16631329320418872,217
B_opportunities,2023,ema50_distance,stoploss_hit,pearson,0.1768333647797328,217
B_opportunities,2023,ema50_distance,stoploss_hit,spearman,0.17451183582693044,217
B_opportunities,2023,ema_gap,stoploss_hit,pearson,0.10388447481201421,217
B_opportunities,2023,ema_gap,stoploss_hit,spearman,0.12883424121451242,217
B_opportunities,2023,ema20_slope_6,stoploss_hit,pearson,0.19709354663941694,217
B_opportunities,2023,ema20_slope_6,stoploss_hit,spearman,0.14679295362623232,217
B_opportunities,2023,ema50_slope_6,stoploss_hit,pearson,0.1730512800507912,217
B_opportunities,2023,ema50_slope_6,stoploss_hit,spearman,0.15108742833338273,217
B_opportunities,2023,trend_efficiency_20,stoploss_hit,pearson,0.16737856087506894,217
B_opportunities,2023,trend_efficiency_20,stoploss_hit,spearman,0.1300054615891898,217
B_opportunities,2023,range_ratio,stoploss_hit,pearson,0.1174459762878063,217
B_opportunities,2023,range_ratio,stoploss_hit,spearman,0.20457315877698334,217
B_opportunities,2023,body_to_range,stoploss_hit,pearson,0.07074904741088284,217
B_opportunities,2023,body_to_range,stoploss_hit,spearman,0.07651973114558919,217
B_opportunities,2023,close_location,stoploss_hit,pearson,0.05913625515621447,217
B_opportunities,2023,close_location,stoploss_hit,spearman,0.058170646099748,217
B_opportunities,2023,natr14,stoploss_hit,pearson,0.21938121631136212,217
B_opportunities,2023,natr14,stoploss_hit,spearman,0.22214146439714413,217
B_opportunities,2023,return_std_24,stoploss_hit,pearson,0.17598876930654378,217
B_opportunities,2023,return_std_24,stoploss_hit,spearman,0.20886763348413379,217
B_opportunities,2023,return_std_168,stoploss_hit,pearson,0.15438096947995558,217
B_opportunities,2023,return_std_168,stoploss_hit,spearman,0.16397085245483398,217
B_opportunities,2023,volatility_percentile_720,stoploss_hit,pearson,0.14407731375074198,217
B_opportunities,2023,volatility_percentile_720,stoploss_hit,spearman,0.1425028720170337,217
B_opportunities,2023,rsi14,stoploss_hit,pearson,0.14085602300101802,217
B_opportunities,2023,rsi14,stoploss_hit,spearman,0.109313901636556,217
B_opportunities,2023,macd_ratio,stoploss_hit,pearson,0.22374523959694248,217
B_opportunities,2023,macd_ratio,stoploss_hit,spearman,0.1713885814944574,217
B_opportunities,2023,macd_signal_ratio,stoploss_hit,pearson,0.21343032559790348,217
B_opportunities,2023,macd_signal_ratio,stoploss_hit,spearman,0.2123812946081659,217
B_opportunities,2023,relative_volume_24,stoploss_hit,pearson,0.02050178791944316,217
B_opportunities,2023,relative_volume_24,stoploss_hit,spearman,0.10892349484499685,217
B_opportunities,2023,volume_zscore_24,stoploss_hit,pearson,0.028735645608523624,217
B_opportunities,2023,volume_zscore_24,stoploss_hit,spearman,0.09096478243327695,217
B_opportunities,2023,volume_trend_24_168,stoploss_hit,pearson,0.12322846279382622,217
B_opportunities,2023,volume_trend_24_168,stoploss_hit,spearman,0.10462902013784643,217
B_opportunities,2023,regime_duration,stoploss_hit,pearson,-0.06900478461387272,217
B_opportunities,2023,regime_duration,stoploss_hit,spearman,-0.0731471299796956,217
B_opportunities,2023,regime_transition,stoploss_hit,pearson,-0.0023532603946871647,217
B_opportunities,2023,regime_transition,stoploss_hit,spearman,-0.0023532603946871044,217
B_opportunities,2023,hour_of_day,stoploss_hit,pearson,0.08539578242091161,217
B_opportunities,2023,hour_of_day,stoploss_hit,spearman,0.08404209580314012,217
B_opportunities,2023,day_of_week,stoploss_hit,pearson,-0.07886008013500286,217
B_opportunities,2023,day_of_week,stoploss_hit,spearman,-0.07554332018266857,217
B_opportunities,2023,distance_high_24,stoploss_hit,pearson,0.009694707781405697,217
B_opportunities,2023,distance_high_24,stoploss_hit,spearman,-0.015616271662365141,217
B_opportunities,2023,distance_low_24,stoploss_hit,pearson,0.2595576118914867,217
B_opportunities,2023,distance_low_24,stoploss_hit,spearman,0.23112082060300412,217
B_opportunities,2023,distance_high_168,stoploss_hit,pearson,0.07986692041901983,217
B_opportunities,2023,distance_high_168,stoploss_hit,spearman,0.06832118852284749,217
B_opportunities,2023,distance_low_168,stoploss_hit,pearson,0.11748684725441674,217
B_opportunities,2023,distance_low_168,stoploss_hit,spearman,0.1698269543282209,217
B_opportunities,2023,candles_since_prior_signal,stoploss_hit,pearson,-0.04407855026188485,217
B_opportunities,2023,candles_since_prior_signal,stoploss_hit,spearman,-0.027916577357647673,217
B_opportunities,2023,return_1h,stoploss_hit,pearson,0.07907443187376335,217
B_opportunities,2023,return_1h,stoploss_hit,spearman,0.16475166603795224,217
B_opportunities,2023,return_3h,stoploss_hit,pearson,0.1326876340961938,217
B_opportunities,2023,return_3h,stoploss_hit,spearman,0.2108196674419294,217
B_opportunities,2023,return_6h,stoploss_hit,pearson,0.08307988678030928,217
B_opportunities,2023,return_6h,stoploss_hit,spearman,0.01834911920327904,217
B_opportunities,2023,return_12h,stoploss_hit,pearson,0.180510238284106,217
B_opportunities,2023,return_12h,stoploss_hit,spearman,0.12805342763139416,217
B_opportunities,2023,return_24h,stoploss_hit,pearson,0.221762190907987,217
B_opportunities,2023,return_24h,stoploss_hit,spearman,0.18036793770031737,217
B_opportunities,2023,return_72h,stoploss_hit,pearson,0.03215510407498455,217
B_opportunities,2023,return_72h,stoploss_hit,spearman,0.07183484964687965,217
B_opportunities,2023,return_168h,stoploss_hit,pearson,0.10943742440851494,217
B_opportunities,2023,return_168h,stoploss_hit,spearman,0.14132725854440453,217
B_opportunities,2023,volatility_ratio_24_168,stoploss_hit,pearson,0.09714436972553384,217
B_opportunities,2023,volatility_ratio_24_168,stoploss_hit,spearman,0.11868366463397508,217
B_opportunities,2023,natr_ratio_168,stoploss_hit,pearson,0.1091106305382468,217
B_opportunities,2023,natr_ratio_168,stoploss_hit,spearman,0.10853308805343773,217
B_opportunities,2023,up_fraction_24,stoploss_hit,pearson,0.15303657250207758,217
B_opportunities,2023,up_fraction_24,stoploss_hit,spearman,0.1501145233130848,217
B_opportunities,2023,volume_price_interaction,stoploss_hit,pearson,-0.0009652631552762178,217
B_opportunities,2023,volume_price_interaction,stoploss_hit,spearman,0.16358044566327487,217
B_opportunities,2023,range_expansion_24,stoploss_hit,pearson,0.04037758614330283,217
B_opportunities,2023,range_expansion_24,stoploss_hit,spearman,0.11204674917746989,217
B_opportunities,2023,signal_density_168,stoploss_hit,pearson,0.011888597930023014,217
B_opportunities,2023,signal_density_168,stoploss_hit,spearman,-0.003111816375467156,217
B_opportunities,2023,ema20_distance,forward_6h_return,pearson,-0.18009465552335302,217
B_opportunities,2023,ema20_distance,forward_6h_return,spearman,-0.23145290472902194,217
B_opportunities,2023,ema50_distance,forward_6h_return,pearson,-0.19966802802933598,217
B_opportunities,2023,ema50_distance,forward_6h_return,spearman,-0.2539071858397102,217
B_opportunities,2023,ema_gap,forward_6h_return,pearson,-0.17384855236080676,217
B_opportunities,2023,ema_gap,forward_6h_return,spearman,-0.2043691897198852,217
B_opportunities,2023,ema20_slope_6,forward_6h_return,pearson,-0.09613722169979023,217
B_opportunities,2023,ema20_slope_6,forward_6h_return,spearman,-0.1672773479521038,217
B_opportunities,2023,ema50_slope_6,forward_6h_return,pearson,-0.14039295384344838,217
B_opportunities,2023,ema50_slope_6,forward_6h_return,spearman,-0.19181851491706478,217
B_opportunities,2023,trend_efficiency_20,forward_6h_return,pearson,-0.1253615812287638,217
B_opportunities,2023,trend_efficiency_20,forward_6h_return,spearman,-0.1772784283882242,217
B_opportunities,2023,range_ratio,forward_6h_return,pearson,-0.1151520440250862,217
B_opportunities,2023,range_ratio,forward_6h_return,spearman,-0.1342359672486929,217
B_opportunities,2023,body_to_range,forward_6h_return,pearson,-0.10481499997759011,217
B_opportunities,2023,body_to_range,forward_6h_return,spearman,-0.0583905259844887,217
B_opportunities,2023,close_location,forward_6h_return,pearson,-0.12383039053491664,217
B_opportunities,2023,close_location,forward_6h_return,spearman,-0.12732888436099352,217
B_opportunities,2023,natr14,forward_6h_return,pearson,0.05394174770814243,217
B_opportunities,2023,natr14,forward_6h_return,spearman,-0.020396754933600155,217
B_opportunities,2023,return_std_24,forward_6h_return,pearson,0.02914203165688296,217
B_opportunities,2023,return_std_24,forward_6h_return,spearman,-0.021702673374765714,217
B_opportunities,2023,return_std_168,forward_6h_return,pearson,0.019440498018740364,217
B_opportunities,2023,return_std_168,forward_6h_return,spearman,-0.017326907087191198,217
B_opportunities,2023,volatility_percentile_720,forward_6h_return,pearson,0.03305215968411741,217
B_opportunities,2023,volatility_percentile_720,forward_6h_return,spearman,0.01077298486357344,217
B_opportunities,2023,rsi14,forward_6h_return,pearson,-0.2052887619680537,217
B_opportunities,2023,rsi14,forward_6h_return,spearman,-0.2522630439173795,217
B_opportunities,2023,macd_ratio,forward_6h_return,pearson,-0.09390625551130638,217
B_opportunities,2023,macd_ratio,forward_6h_return,spearman,-0.16835308652414305,217
B_opportunities,2023,macd_signal_ratio,forward_6h_return,pearson,-0.04637617172255346,217
B_opportunities,2023,macd_signal_ratio,forward_6h_return,spearman,-0.12776157123597195,217
B_opportunities,2023,relative_volume_24,forward_6h_return,pearson,-0.19837458267605515,217
B_opportunities,2023,relative_volume_24,forward_6h_return,spearman,-0.20336743753435083,217
B_opportunities,2023,volume_zscore_24,forward_6h_return,pearson,-0.26980377957322615,217
B_opportunities,2023,volume_zscore_24,forward_6h_return,spearman,-0.19412383676958997,217
B_opportunities,2023,volume_trend_24_168,forward_6h_return,pearson,0.09734479013922825,217
B_opportunities,2023,volume_trend_24_168,forward_6h_return,spearman,0.015848353744180914,217
B_opportunities,2023,regime_duration,forward_6h_return,pearson,-0.10408243861222706,217
B_opportunities,2023,regime_duration,forward_6h_return,spearman,-0.017215656861898528,217
B_opportunities,2023,regime_transition,forward_6h_return,pearson,-0.11170041520576755,217
B_opportunities,2023,regime_transition,forward_6h_return,spearman,-0.10401690434556464,217
B_opportunities,2023,hour_of_day,forward_6h_return,pearson,-0.042146274910764135,217
B_opportunities,2023,hour_of_day,forward_6h_return,spearman,-0.09667259546109536,217
B_opportunities,2023,day_of_week,forward_6h_return,pearson,-0.00822239291520859,217
B_opportunities,2023,day_of_week,forward_6h_return,spearman,-0.04761329781868794,217
B_opportunities,2023,distance_high_24,forward_6h_return,pearson,-0.21026173533831946,217
B_opportunities,2023,distance_high_24,forward_6h_return,spearman,-0.2226050724127078,217
B_opportunities,2023,distance_low_24,forward_6h_return,pearson,-0.07018739014367766,217
B_opportunities,2023,distance_low_24,forward_6h_return,spearman,-0.11488441682286016,217
B_opportunities,2023,distance_high_168,forward_6h_return,pearson,-0.19950842277999292,217
B_opportunities,2023,distance_high_168,forward_6h_return,spearman,-0.21568910685513232,217
B_opportunities,2023,distance_low_168,forward_6h_return,pearson,-0.1235274424485935,217
B_opportunities,2023,distance_low_168,forward_6h_return,spearman,-0.18211807757531345,217
B_opportunities,2023,candles_since_prior_signal,forward_6h_return,pearson,0.010968176956426282,217
B_opportunities,2023,candles_since_prior_signal,forward_6h_return,spearman,0.05761528835588418,217
B_opportunities,2023,return_1h,forward_6h_return,pearson,-0.16401142716791042,217
B_opportunities,2023,return_1h,forward_6h_return,spearman,-0.15617351804093443,217
B_opportunities,2023,return_3h,forward_6h_return,pearson,-0.16449867048676275,217
B_opportunities,2023,return_3h,forward_6h_return,spearman,-0.21890692747455104,217
B_opportunities,2023,return_6h,forward_6h_return,pearson,-0.15886367667525322,217
B_opportunities,2023,return_6h,forward_6h_return,spearman,-0.1838279851745374,217
B_opportunities,2023,return_12h,forward_6h_return,pearson,-0.19148131964310383,217
B_opportunities,2023,return_12h,forward_6h_return,spearman,-0.21579597608008383,217
B_opportunities,2023,return_24h,forward_6h_return,pearson,-0.06654305464384412,217
B_opportunities,2023,return_24h,forward_6h_return,spearman,-0.11092203479004308,217
B_opportunities,2023,return_72h,forward_6h_return,pearson,-0.22177708455085166,217
B_opportunities,2023,return_72h,forward_6h_return,spearman,-0.23786623261319917,217
B_opportunities,2023,return_168h,forward_6h_return,pearson,-0.20793463840918086,217
B_opportunities,2023,return_168h,forward_6h_return,spearman,-0.23297021284591574,217
