fold,evaluation_year,target,feature_set,model,pair,feature,ap_drop
4,2023,profitable_after_fees,A_all,logistic,ALL,volatility_ratio_24_168,-0.013606144178521204
4,2023,profitable_after_fees,A_all,logistic,ALL,natr_ratio_168,-0.022721416649487347
4,2023,profitable_after_fees,A_all,logistic,ALL,up_fraction_24,0.0009570824051207497
4,2023,profitable_after_fees,A_all,logistic,ALL,volume_price_interaction,0.010140217444433572
4,2023,profitable_after_fees,A_all,logistic,ALL,range_expansion_24,0.033221727578777394
4,2023,profitable_after_fees,A_all,logistic,ALL,signal_density_168,-0.0005245229771588625
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,ema20_distance,-0.027007299899560373
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,ema50_distance,-0.018076937670170563
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,ema_gap,-0.015167046707103782
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,ema20_slope_6,-0.007927950590554234
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,ema50_slope_6,0.006840916271695067
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,trend_efficiency_20,-0.000638872207030868
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,range_ratio,-0.032352798757246636
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,body_to_range,0.001967977308489651
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,close_location,-0.005149805155505653
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,natr14,1.7223883201781625e-05
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_std_24,-0.002840915608229263
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_std_168,-0.001144090043656713
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,volatility_percentile_720,-0.0005477811129360929
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,rsi14,-0.017819097706192073
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,macd_ratio,0.00033475771852068775
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,macd_signal_ratio,-0.0033792449222633802
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,relative_volume_24,-0.0028202583593756603
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,volume_zscore_24,0.0030632271377815656
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,volume_trend_24_168,0.016487841495796702
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,regime_duration,-0.0031157495919007148
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,regime_transition,0.0020025623103748225
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,hour_of_day,-0.007177738223632324
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,day_of_week,0.009946396382500148
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,distance_high_24,0.007458513463355391
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,distance_low_24,-0.0002812454238288094
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,distance_high_168,-0.008901965696829736
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,distance_low_168,0.006083346198898831
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,candles_since_prior_signal,-0.0004705660372164207
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,pair,0.0
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,regime,-0.006094324866275869
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_1h,0.002819250837148124
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_3h,-0.005637586113254804
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_6h,-0.0175386838871406
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_12h,5.5507257509061304e-05
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_24h,0.00016365270320500835
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_72h,0.01271796319250218
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,return_168h,-0.018114643501417078
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,volatility_ratio_24_168,-0.01157110572514991
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,natr_ratio_168,-0.016030960055314476
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,up_fraction_24,0.0006991073788734092
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,volume_price_interaction,0.0006984337633398156
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,range_expansion_24,0.012017950608092446
4,2023,profitable_after_fees,A_all,logistic,BTC/USDT,signal_density_168,0.0005830231583049775
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,ema20_distance,-0.00994390735038947
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,ema50_distance,-0.02884867411405645
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,ema_gap,-0.019049052646800273
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,ema20_slope_6,0.008759517210806608
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,ema50_slope_6,0.009434274696668576
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,trend_efficiency_20,7.169151493278496e-05
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,range_ratio,-0.0506569686406208
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,body_to_range,-0.0023032938828594918
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,close_location,-0.0018588203577053302
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,natr14,0.0007425389833475108
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_std_24,-0.006056782971715395
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_std_168,-0.015213408698944905
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,volatility_percentile_720,0.0009494664367457051
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,rsi14,-0.027676498781462538
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,macd_ratio,-0.0027076307354393
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,macd_signal_ratio,-0.0006457922640881556
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,relative_volume_24,0.0056861764172579
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,volume_zscore_24,-0.012099589071696393
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,volume_trend_24_168,-0.0005852023499211545
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,regime_duration,-0.002792267890708818
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,regime_transition,0.004444867473620921
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,hour_of_day,-0.007718070597521627
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,day_of_week,-0.0028078544049786602
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,distance_high_24,-0.010854719755266603
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,distance_low_24,0.0024573990143165005
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,distance_high_168,-0.004231203128130597
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,distance_low_168,0.013610503434656732
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,candles_since_prior_signal,-0.0005328580365155378
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,pair,0.0
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,regime,0.004505638360930079
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_1h,0.007966149449589658
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_3h,0.030162471347574698
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_6h,0.0064852104671886774
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_12h,0.002618203433837951
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_24h,0.0024702663930981084
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_72h,0.015245641350587388
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,return_168h,-0.01880580216775381
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,volatility_ratio_24_168,-0.00046467178388635383
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,natr_ratio_168,-0.03903290235110416
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,up_fraction_24,0.0014378248370946107
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,volume_price_interaction,0.011438446696845886
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,range_expansion_24,0.05473521322493178
4,2023,profitable_after_fees,A_all,logistic,ETH/USDT,signal_density_168,-0.00022541447224655453
4,2023,profitable_after_fees,A_all,forest,ALL,ema20_distance,-0.005893291168421318
4,2023,profitable_after_fees,A_all,forest,ALL,ema50_distance,-0.004468873429702203
4,2023,profitable_after_fees,A_all,forest,ALL,ema_gap,-0.0009222864702088477
4,2023,profitable_after_fees,A_all,forest,ALL,ema20_slope_6,-0.00013539078269133217
4,2023,profitable_after_fees,A_all,forest,ALL,ema50_slope_6,0.002834992571376538
4,2023,profitable_after_fees,A_all,forest,ALL,trend_efficiency_20,0.001948141813039909
4,2023,profitable_after_fees,A_all,forest,ALL,range_ratio,0.002082044725210471
4,2023,profitable_after_fees,A_all,forest,ALL,body_to_range,0.0005502054140255804
4,2023,profitable_after_fees,A_all,forest,ALL,close_location,-0.00042271090961842894
4,2023,profitable_after_fees,A_all,forest,ALL,natr14,0.0006688899127427946
4,2023,profitable_after_fees,A_all,forest,ALL,return_std_24,0.0019274295740722518
4,2023,profitable_after_fees,A_all,forest,ALL,return_std_168,0.0006373202116622215
4,2023,profitable_after_fees,A_all,forest,ALL,volatility_percentile_720,-0.0004624575028190729
4,2023,profitable_after_fees,A_all,forest,ALL,rsi14,-0.0006355599728012177
4,2023,profitable_after_fees,A_all,forest,ALL,macd_ratio,-0.0013946474873569963
4,2023,profitable_after_fees,A_all,forest,ALL,macd_signal_ratio,0.005280409069282455
4,2023,profitable_after_fees,A_all,forest,ALL,relative_volume_24,-0.00012364850857142043
4,2023,profitable_after_fees,A_all,forest,ALL,volume_zscore_24,0.0018728486658288745
4,2023,profitable_after_fees,A_all,forest,ALL,volume_trend_24_168,-0.000766995049640414
4,2023,profitable_after_fees,A_all,forest,ALL,regime_duration,-0.0005014343625862431
4,2023,profitable_after_fees,A_all,forest,ALL,regime_transition,0.0
4,2023,profitable_after_fees,A_all,forest,ALL,hour_of_day,-0.0010696994777391982
4,2023,profitable_after_fees,A_all,forest,ALL,day_of_week,-0.0010933379289071454
4,2023,profitable_after_fees,A_all,forest,ALL,distance_high_24,-0.0031999234627797155
4,2023,profitable_after_fees,A_all,forest,ALL,distance_low_24,0.0007164539574531781
4,2023,profitable_after_fees,A_all,forest,ALL,distance_high_168,-0.002511888468841058
4,2023,profitable_after_fees,A_all,forest,ALL,distance_low_168,0.001888381916476704
4,2023,profitable_after_fees,A_all,forest,ALL,candles_since_prior_signal,0.0015260704881987868
4,2023,profitable_after_fees,A_all,forest,ALL,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,forest,ALL,pair,8.029735577523105e-05
4,2023,profitable_after_fees,A_all,forest,ALL,regime,9.139419365311596e-05
4,2023,profitable_after_fees,A_all,forest,ALL,return_1h,0.0010757344253653673
4,2023,profitable_after_fees,A_all,forest,ALL,return_3h,-0.0004256144221209864
4,2023,profitable_after_fees,A_all,forest,ALL,return_6h,-0.004504288875976981
4,2023,profitable_after_fees,A_all,forest,ALL,return_12h,-0.0024603156532178594
4,2023,profitable_after_fees,A_all,forest,ALL,return_24h,-0.0004621725524290299
4,2023,profitable_after_fees,A_all,forest,ALL,return_72h,0.00066380230005512
4,2023,profitable_after_fees,A_all,forest,ALL,return_168h,-0.0009578127437085785
4,2023,profitable_after_fees,A_all,forest,ALL,volatility_ratio_24_168,-0.0010397743410437237
4,2023,profitable_after_fees,A_all,forest,ALL,natr_ratio_168,0.00017069564367531523
4,2023,profitable_after_fees,A_all,forest,ALL,up_fraction_24,0.0009409481230358193
4,2023,profitable_after_fees,A_all,forest,ALL,volume_price_interaction,-9.957145991529304e-05
4,2023,profitable_after_fees,A_all,forest,ALL,range_expansion_24,0.000559074250306583
4,2023,profitable_after_fees,A_all,forest,ALL,signal_density_168,2.5677194886645587e-05
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,ema20_distance,0.0005180497754440442
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,ema50_distance,-0.0017872003131684615
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,ema_gap,-0.0011492784865133054
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,ema20_slope_6,0.003964492211244027
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,ema50_slope_6,-0.005105398838860464
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,trend_efficiency_20,0.0022126931683582964
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,range_ratio,0.000944095946051271
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,body_to_range,0.0025203956340339637
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,close_location,0.0016621367326503471
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,natr14,-0.0020084989150274124
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_std_24,0.0012952940680453866
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_std_168,-0.000690507235565759
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,volatility_percentile_720,0.0003774302010933021
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,rsi14,-0.0009593341021958413
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,macd_ratio,0.0011190643221127283
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,macd_signal_ratio,0.0034740460420704853
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,relative_volume_24,0.0018254327283326137
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,volume_zscore_24,0.00202641623025653
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,volume_trend_24_168,0.0045098795121935225
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,regime_duration,-0.000798986043119343
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,regime_transition,0.0
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,hour_of_day,-0.00021261101646680158
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,day_of_week,0.002310971813776245
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,distance_high_24,-0.0009828578851534913
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,distance_low_24,0.005218216781469979
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,distance_high_168,-0.0022121886172489225
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,distance_low_168,0.0016958952088499217
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,candles_since_prior_signal,0.0010849604647194717
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,pair,0.0
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,regime,0.0017824998894367394
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_1h,0.0012664944499866104
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_3h,-0.0004555276224701976
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_6h,-0.008832352789550727
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_12h,0.0023555919090112454
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_24h,0.003152733220715446
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_72h,0.00018650082325101977
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,return_168h,-0.0026641062608345014
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,volatility_ratio_24_168,-0.0035579969569453085
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,natr_ratio_168,-2.8633956242048637e-05
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,up_fraction_24,-0.0001357533116409515
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,volume_price_interaction,0.0011289134486352492
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,range_expansion_24,-0.0023199435386454157
4,2023,profitable_after_fees,A_all,forest,BTC/USDT,signal_density_168,0.000829961459520967
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,ema20_distance,-0.002095786770256495
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,ema50_distance,-0.00633246175313477
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,ema_gap,0.001023865313094341
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,ema20_slope_6,0.008114744533381735
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,ema50_slope_6,-0.017130086815640173
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,trend_efficiency_20,0.003818258526740633
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,range_ratio,0.006766549151346908
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,body_to_range,0.0004947821265304242
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,close_location,-0.00021243070027252933
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,natr14,0.0010290671557350861
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_std_24,0.0041594186558504736
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_std_168,0.0020520867723587966
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,volatility_percentile_720,0.0020681388189211134
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,rsi14,-0.0019935551549243313
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,macd_ratio,0.015339201986950454
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,macd_signal_ratio,0.009398517413708082
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,relative_volume_24,0.0014857117414838195
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,volume_zscore_24,0.003688977634757747
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,volume_trend_24_168,0.0017752618677753425
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,regime_duration,-0.00032289100742277643
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,regime_transition,0.0
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,hour_of_day,0.002124582222550057
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,day_of_week,-0.009300384377402734
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_24,-0.00013714178447541783
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_24,0.00113778260347915
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_168,-0.004145935113244718
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_168,0.005243865151571177
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,candles_since_prior_signal,-7.978504773871926e-05
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,pair,0.0
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,regime,-0.0017971552280687437
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_1h,0.001994588697077896
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_3h,9.911132452067317e-05
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_6h,-0.0050282656769349105
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_12h,-0.007372896524068122
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_24h,-0.0018501644121697487
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_72h,0.005245453607693055
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,return_168h,-0.0038923711302621213
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,volatility_ratio_24_168,-0.010164780740364013
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,natr_ratio_168,-0.0007507958056353256
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,up_fraction_24,0.002219123313203305
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,volume_price_interaction,-0.0004969549097081916
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,range_expansion_24,0.0009674138389816345
4,2023,profitable_after_fees,A_all,forest,ETH/USDT,signal_density_168,-0.0010824322613003923
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,ema20_distance,-0.006248092523826724
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,ema50_distance,-0.0015496932924099298
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,ema_gap,-0.0007152530062640716
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,ema20_slope_6,-0.0006161000960230126
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,ema50_slope_6,-0.0005947783147127924
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,trend_efficiency_20,0.0009539810218167818
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,range_ratio,0.0034114815581726687
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,body_to_range,-0.0008781861969781221
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,close_location,0.00688613106500835
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,natr14,-0.0001775047270820007
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_std_24,0.00041699411471200304
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_std_168,0.0005373970230202288
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,volatility_percentile_720,0.0037914455575006425
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,rsi14,-0.0019070513126583366
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,macd_ratio,-0.004618073397108328
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,macd_signal_ratio,0.017312264207885397
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,relative_volume_24,0.0015991423303111836
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,volume_zscore_24,0.001516988073441213
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,volume_trend_24_168,-0.00022384132070133825
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,regime_duration,-0.0001582304302941336
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,regime_transition,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,hour_of_day,-0.007569054732761778
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,day_of_week,0.00257032580221093
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_24,-0.02718506578573025
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_24,0.002343551138494345
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_168,-0.001499816653387979
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_168,0.0005582983458864618
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,candles_since_prior_signal,-0.006919648120002527
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,pair,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,regime,0.00023244458583907926
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_1h,0.00019682433350213616
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_3h,-0.0002872280762343434
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_6h,0.0013847926399676025
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_12h,0.00040070587508145294
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_24h,0.00018018339115727366
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_72h,0.001666895752289362
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,return_168h,-0.001804185686506532
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,volatility_ratio_24_168,0.0006575520007771248
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,natr_ratio_168,-0.006335677268047735
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,up_fraction_24,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,volume_price_interaction,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,range_expansion_24,-0.0017573356761458325
4,2023,profitable_after_fees,A_all,hist_gradient,ALL,signal_density_168,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_distance,-0.000771077173071455
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_distance,-0.000730811061673442
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema_gap,-0.0014153708972322228
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_slope_6,0.0022612296846240367
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_slope_6,-0.01800328856571265
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,trend_efficiency_20,0.0026573764600789453
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,range_ratio,-0.0007374097906135598
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,body_to_range,-0.0011340334947422814
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,close_location,0.009063627538391109
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,natr14,-0.0022127273420652536
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_24,0.0006859150791721872
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_168,-8.034915480357545e-05
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volatility_percentile_720,0.00046214458398402547
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,rsi14,-0.0042862516770969155
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_ratio,0.0012733734160522332
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_signal_ratio,-0.000987714519349962
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,relative_volume_24,0.0002512927006861528
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_zscore_24,0.00032137494293105195
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_trend_24_168,-0.000810277977488875
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_duration,-0.0005119387735647759
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_transition,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,hour_of_day,-0.009203955392527977
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,day_of_week,0.0036107311482588833
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_24,-0.025711133275196345
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_24,0.0018817314498152937
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_168,-0.003714645930605942
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_168,-0.004462359181778508
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,candles_since_prior_signal,-0.0030214240570937134
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,pair,0.0
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime,-0.0004605764822827596
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_1h,0.00022780218814079842
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_3h,-0.0016467754055647748
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_6h,-0.004822931321837661
4,2023,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_12h,0.0013180979139766162
