target,feature_set,model,split,threshold,trades,retained_pct,win_rate_pct,net_profit_usdt,return_pct,average_trade_pct,profit_factor,expectancy_usdt,closed_subset_drawdown_pct,btc_profit_usdt,eth_profit_usdt,regime_counts
profitable_after_fees,C_price,logistic,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,C_price,logistic,validation,0.5,37,18.048780487804876,27.027027027027028,-31.557951560000003,-3.1557951560000004,-0.8531252469236129,0.3516340062551418,-0.8529176097297299,3.582434732133514,-3.6076418799999996,-27.95030968,"{'RANGE': 29, 'HIGH_VOLATILITY': 3, 'TREND_UP': 3, 'TREND_DOWN': 2}"
profitable_after_fees,C_price,logistic,validation,0.55,25,12.195121951219512,24.0,-32.72105427,-3.2721054270000005,-1.3101486530180981,0.1726572438306104,-1.3088421708000002,3.2721054269999965,-9.350408999999999,-23.370645269999997,"{'RANGE': 20, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 2, 'TREND_UP': 1}"
profitable_after_fees,C_price,logistic,validation,0.6,14,6.829268292682928,28.57142857142857,-18.875666090000003,-1.8875666090000003,-1.3488454210920786,0.24935844433143603,-1.3482618635714287,1.9256162216823969,-1.6383791799999998,-17.237286909999998,"{'RANGE': 10, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 1, 'TREND_UP': 1}"
profitable_after_fees,C_price,logistic,validation,0.65,9,4.390243902439024,33.33333333333333,-8.0867394,-0.80867394,-0.8983416292970031,0.4217810081090287,-0.8985266000000001,1.3404029745572168,-0.23179879999999992,-7.854940600000001,"{'RANGE': 7, 'TREND_DOWN': 1, 'HIGH_VOLATILITY': 1}"
profitable_after_fees,C_price,logistic,validation,0.7,8,3.902439024390244,37.5,-7.275481770000001,-0.7275481770000001,-0.9090261996823864,0.447753694819406,-0.9094352212500001,1.2597120976037206,-0.23179879999999992,-7.043682970000001,"{'RANGE': 7, 'HIGH_VOLATILITY': 1}"
profitable_after_fees,C_price,forest,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,C_price,forest,development_oof,0.5,27,16.265060240963855,33.33333333333333,5.113837400000001,0.5113837400000001,0.18909422632611217,1.225712825067909,0.18940138518518523,1.4654649012627172,-1.8910103300000007,7.0048477300000025,"{'RANGE': 23, 'LOW_VOLATILITY': 3, 'TREND_DOWN': 1}"
profitable_after_fees,C_price,forest,development_oof,0.55,16,9.63855421686747,31.25,-2.6276324399999993,-0.26276324399999995,-0.16420908995918668,0.7471025135428416,-0.16422702749999996,0.945955755,-5.1347067200000005,2.5070742800000003,"{'RANGE': 13, 'LOW_VOLATILITY': 2, 'TREND_DOWN': 1}"
profitable_after_fees,C_price,forest,development_oof,0.6,5,3.0120481927710845,80.0,6.10633855,0.610633855,1.2207957343646831,5.89201393840639,1.22126771,0.12476082374390784,-1.24822591,7.35456446,{'RANGE': 5}
profitable_after_fees,C_price,forest,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,forest,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,forest,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,C_price,forest,validation,0.5,8,3.902439024390244,12.5,-16.41919573,-1.6419195729999998,-2.054874250492463,0.023083425144537234,-2.05239946625,1.6800644516364975,-3.7829100999999996,-12.63628563,"{'RANGE': 6, 'TREND_DOWN': 1, 'TREND_UP': 1}"
profitable_after_fees,C_price,forest,validation,0.55,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,forest,validation,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,forest,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,forest,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,hist_gradient,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,C_price,hist_gradient,development_oof,0.5,20,12.048192771084338,40.0,2.6905820500000006,0.26905820500000005,0.1341825587409328,1.177875638444408,0.13452910250000003,1.144037200187456,-9.17078817,11.861370220000001,"{'RANGE': 13, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 1, 'TREND_UP': 1}"
profitable_after_fees,C_price,hist_gradient,development_oof,0.55,13,7.83132530120482,46.15384615384615,6.2011213099999996,0.620112131,0.47654580488471104,1.636933428190494,0.4770093315384615,0.8788942439959458,-3.7804924,9.981613710000001,"{'RANGE': 11, 'TREND_DOWN': 1, 'LOW_VOLATILITY': 1}"
profitable_after_fees,C_price,hist_gradient,development_oof,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,hist_gradient,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,hist_gradient,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,hist_gradient,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,C_price,hist_gradient,validation,0.5,24,11.707317073170733,33.33333333333333,-2.821186530000001,-0.2821186530000001,-0.11883606834171484,0.904915304107653,-0.11754943875000005,1.093023120957306,-8.16323112,5.342044589999999,"{'RANGE': 18, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 2, 'TREND_UP': 2}"
profitable_after_fees,C_price,hist_gradient,validation,0.55,8,3.902439024390244,50.0,1.6876602399999996,0.16876602399999996,0.2112508679859435,1.1745410564287941,0.21095752999999995,0.6914358168881423,-1.9309595699999997,3.6186198099999998,"{'RANGE': 6, 'TREND_DOWN': 2}"
profitable_after_fees,C_price,hist_gradient,validation,0.6,1,0.4878048780487805,0.0,-0.81125763,-0.08112576299999999,-0.8128650662139374,0.0,-0.81125763,0.081125763,0.0,-0.81125763,{'TREND_DOWN': 1}
profitable_after_fees,C_price,hist_gradient,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,C_price,hist_gradient,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,dummy,development_oof,0.5,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,development_oof,0.55,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,development_oof,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,D_price_volatility,dummy,validation,0.5,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,validation,0.55,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,validation,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,dummy,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,logistic,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,logistic,development_oof,0.5,32,19.27710843373494,50.0,30.462011370000003,3.046201137,0.9515818468192029,3.1567193659924286,0.9519378553125001,0.5202099495680117,4.903727160000001,25.55828421,"{'RANGE': 25, 'LOW_VOLATILITY': 4, 'TREND_UP': 2, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,logistic,development_oof,0.55,18,10.843373493975903,66.66666666666666,23.296832400000003,2.3296832400000005,1.293456803541793,5.13420285819941,1.2942684666666668,0.23878059519665187,2.2963508999999998,21.000481500000003,"{'RANGE': 16, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,logistic,development_oof,0.6,13,7.83132530120482,61.53846153846154,12.434172799999999,1.2434172799999998,0.955482375097613,3.2458309547194175,0.9564748307692307,0.24016903187811514,2.2963508999999998,10.1378219,"{'RANGE': 11, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,logistic,development_oof,0.65,9,5.421686746987952,66.66666666666666,5.980268100000001,0.5980268100000001,0.6639871092151122,4.015097899797634,0.6644742333333334,0.12482259099999737,4.02997523,1.9502928700000002,"{'RANGE': 7, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,logistic,development_oof,0.7,5,3.0120481927710845,60.0,0.9074552000000002,0.09074552000000002,0.18111193092691558,1.6574745758331557,0.18149104000000005,0.12482259099999737,-0.97230131,1.87975651,"{'RANGE': 4, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,logistic,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,D_price_volatility,logistic,validation,0.5,43,20.975609756097562,30.23255813953488,-25.10467812,-2.510467812,-0.5839391877509232,0.561121801337845,-0.5838297237209302,2.899571057008985,-8.788864199999999,-16.315813919999997,"{'RANGE': 35, 'HIGH_VOLATILITY': 3, 'TREND_UP': 3, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,logistic,validation,0.55,30,14.634146341463413,30.0,-30.818256720000004,-3.0818256720000003,-1.0282617534334948,0.2826311585744591,-1.027275224,3.5729093970253234,-12.074326319999997,-18.743930399999996,"{'RANGE': 24, 'HIGH_VOLATILITY': 3, 'TREND_DOWN': 2, 'TREND_UP': 1}"
profitable_after_fees,D_price_volatility,logistic,validation,0.6,23,11.219512195121952,30.434782608695656,-21.408866680000003,-2.1408866680000003,-0.9309329574680867,0.3576419857970851,-0.9308202904347828,2.6859936272433784,-3.1736641899999998,-18.23520249,"{'RANGE': 18, 'HIGH_VOLATILITY': 3, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,logistic,validation,0.65,14,6.829268292682928,28.57142857142857,-13.267940559999998,-1.3267940559999998,-0.9475284324897415,0.32315248421653947,-0.9477100399999998,1.3650611454863844,-1.81679865,-11.45114191,"{'RANGE': 10, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 2}"
profitable_after_fees,D_price_volatility,logistic,validation,0.7,9,4.390243902439024,44.44444444444444,-6.839727840000001,-0.6839727840000001,-0.7595763617822157,0.4808296484700222,-0.7599697600000002,1.216370296617966,0.20395513000000004,-7.043682970000001,"{'RANGE': 7, 'HIGH_VOLATILITY': 2}"
profitable_after_fees,D_price_volatility,forest,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,forest,development_oof,0.5,29,17.46987951807229,31.03448275862069,-0.5986292499999988,-0.05986292499999988,-0.020849121233589618,0.974433221570999,-0.020642387931034442,1.4654649012627172,-1.8910103300000007,1.2923810800000022,"{'RANGE': 25, 'LOW_VOLATILITY': 3, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,forest,development_oof,0.55,15,9.036144578313253,33.33333333333333,-0.6350169899999984,-0.06350169899999984,-0.04242142759033669,0.9243801749600875,-0.0423344659999999,0.7466942099999982,-5.1347067200000005,4.499689730000001,"{'RANGE': 13, 'TREND_DOWN': 1, 'LOW_VOLATILITY': 1}"
profitable_after_fees,D_price_volatility,forest,development_oof,0.6,6,3.614457831325301,66.66666666666666,6.00775135,0.600775135,1.000889181685236,5.460716416697191,1.0012918916666667,0.134614665251336,-1.24822591,7.25597726,{'RANGE': 6}
profitable_after_fees,D_price_volatility,forest,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,forest,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,forest,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,D_price_volatility,forest,validation,0.5,9,4.390243902439024,44.44444444444444,-0.08147381000000066,-0.008147381000000066,-0.010557281486703166,0.9923051358398532,-0.009052645555555629,0.8414600349852794,-3.63252719,3.5510533799999995,"{'RANGE': 6, 'TREND_UP': 2, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,forest,validation,0.55,1,0.4878048780487805,0.0,-3.03507262,-0.303507262,-3.0390912711696934,0.0,-3.03507262,0.30350726200000505,0.0,-3.03507262,{'TREND_UP': 1}
profitable_after_fees,D_price_volatility,forest,validation,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,forest,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,forest,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,0.5,19,11.44578313253012,47.368421052631575,11.03487806,1.103487806,0.5803478961179523,1.9367266585531462,0.5807830557894738,0.8032761926898628,-5.801931209999999,16.83680927,"{'RANGE': 14, 'TREND_UP': 2, 'LOW_VOLATILITY': 2, 'TREND_DOWN': 1}"
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,0.55,2,1.2048192771084338,100.0,6.8363277799999995,0.683632778,3.4157234811166988,,3.4181638899999998,0.0,0.0,6.8363277799999995,{'RANGE': 2}
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,hist_gradient,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,hist_gradient,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,D_price_volatility,hist_gradient,validation,0.5,23,11.219512195121952,34.78260869565217,-9.74404088,-0.974404088,-0.42654162858787686,0.6912918331160192,-0.42365395130434785,1.7579782580197243,-18.753481620000002,9.00944074,"{'RANGE': 16, 'TREND_UP': 3, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 2}"
profitable_after_fees,D_price_volatility,hist_gradient,validation,0.55,10,4.878048780487805,30.0,-11.530375900000001,-1.15303759,-1.1565669855112883,0.1314526823597354,-1.15303759,1.3265628088705383,-6.748080380000001,-4.782295520000001,"{'RANGE': 6, 'TREND_DOWN': 2, 'TREND_UP': 2}"
profitable_after_fees,D_price_volatility,hist_gradient,validation,0.6,3,1.4634146341463417,0.0,-5.78471382,-0.578471382,-1.9301272077549985,0.0,-1.92823794,0.5784713819999979,0.0,-5.78471382,"{'TREND_DOWN': 1, 'TREND_UP': 1, 'RANGE': 1}"
profitable_after_fees,D_price_volatility,hist_gradient,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,D_price_volatility,hist_gradient,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,E_no_regime,dummy,development_oof,0.5,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,development_oof,0.55,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,development_oof,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,E_no_regime,dummy,validation,0.5,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,validation,0.55,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,validation,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,dummy,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,logistic,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,E_no_regime,logistic,development_oof,0.5,34,20.481927710843372,47.05882352941176,35.78523328,3.578523328,1.0519410228148875,3.7220752986871686,1.0525068611764705,0.7984578638828075,2.3369154500000007,33.44831783,"{'RANGE': 30, 'TREND_UP': 3, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,logistic,development_oof,0.55,24,14.457831325301203,50.0,24.220710290000003,2.4220710290000005,1.008823429412863,3.6209274093923036,1.0091962620833335,0.5155225515956267,6.2419461300000005,17.978764160000004,"{'RANGE': 22, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,logistic,development_oof,0.6,17,10.240963855421686,52.94117647058824,11.59683669,1.159683669,0.6814113860638795,2.6882911301047727,0.682166864117647,0.36944613723367997,2.2963508999999998,9.30048579,"{'RANGE': 15, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,logistic,development_oof,0.65,12,7.228915662650602,58.333333333333336,9.150456460000001,0.915045646,0.7618316629357674,3.3981368690223688,0.7625380383333334,0.24800625615174196,2.2963508999999998,6.854105560000001,"{'RANGE': 10, 'TREND_UP': 1, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,logistic,development_oof,0.7,6,3.614457831325301,66.66666666666666,0.9350092000000001,0.09350092000000002,0.15551622955346145,1.6774381558120974,0.15583486666666668,0.12482259099999737,-0.97230131,1.90731051,"{'RANGE': 5, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,logistic,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,E_no_regime,logistic,validation,0.5,44,21.463414634146343,31.818181818181817,-32.35106616,-3.2351066160000004,-0.7367213558479333,0.46840765363618425,-0.7352515036363637,4.146419790437389,-14.046560799999998,-18.30450536,"{'RANGE': 35, 'TREND_DOWN': 3, 'HIGH_VOLATILITY': 3, 'TREND_UP': 3}"
profitable_after_fees,E_no_regime,logistic,validation,0.55,34,16.585365853658537,32.35294117647059,-25.32604239,-2.5326042390000003,-0.7458402689318022,0.4663879984103395,-0.7448835997058824,2.921619132414865,-13.540657129999996,-11.78538526,"{'RANGE': 27, 'HIGH_VOLATILITY': 3, 'TREND_DOWN': 2, 'TREND_UP': 2}"
profitable_after_fees,E_no_regime,logistic,validation,0.6,26,12.682926829268293,23.076923076923077,-31.22355092,-3.1223550920000003,-1.2024472263974664,0.18180638853958317,-1.2009058046153847,3.1331192565429116,-12.479620520000001,-18.743930399999996,"{'RANGE': 21, 'TREND_DOWN': 2, 'HIGH_VOLATILITY': 2, 'TREND_UP': 1}"
profitable_after_fees,E_no_regime,logistic,validation,0.65,17,8.292682926829269,29.411764705882355,-18.835447060000003,-1.8835447060000003,-1.1083288120081187,0.26255746993332874,-1.1079674741176473,1.9215958784424196,-3.44197796,-15.3934691,"{'RANGE': 15, 'HIGH_VOLATILITY': 2}"
profitable_after_fees,E_no_regime,logistic,validation,0.7,11,5.365853658536586,36.36363636363637,-8.64810858,-0.864810858,-0.785797567698476,0.4227945982005642,-0.7861916890909092,1.2185621080273479,-0.03870005999999998,-8.60940852,"{'RANGE': 9, 'HIGH_VOLATILITY': 2}"
profitable_after_fees,E_no_regime,forest,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
profitable_after_fees,E_no_regime,forest,development_oof,0.5,28,16.867469879518072,32.142857142857146,10.03327939,1.003327939,0.35787637012798984,1.4492448251870431,0.3583314067857143,1.0350527143689081,-2.9930341699999996,13.026313560000002,"{'RANGE': 25, 'LOW_VOLATILITY': 3}"
profitable_after_fees,E_no_regime,forest,development_oof,0.55,17,10.240963855421686,23.52941176470588,-3.380944519999999,-0.3380944519999999,-0.19888442995645234,0.6850690054566934,-0.19887908941176466,1.0058145009999975,-7.30002837,3.9190838500000007,"{'RANGE': 15, 'LOW_VOLATILITY': 2}"
profitable_after_fees,E_no_regime,forest,development_oof,0.6,2,1.2048192771084338,50.0,0.5836453400000001,0.05836453400000001,0.2907272975804762,1.4675798950528116,0.29182267000000006,0.12482259099999737,-1.24822591,1.83187125,{'RANGE': 2}
profitable_after_fees,E_no_regime,forest,development_oof,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,forest,development_oof,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,forest,validation,unfiltered,205,100.0,35.609756097560975,-43.44493954,-4.344493954,-0.2122602899606429,0.8419374082338118,-0.2119265343414634,9.155218251418917,-2.2830576500000026,-41.16188188999999,"{'RANGE': 146, 'TREND_UP': 43, 'HIGH_VOLATILITY': 8, 'LOW_VOLATILITY': 5, 'TREND_DOWN': 3}"
profitable_after_fees,E_no_regime,forest,validation,0.5,6,2.9268292682926833,33.33333333333333,-1.9215297700000002,-0.19215297700000003,-0.321234795152716,0.7272678345181275,-0.3202549616666667,0.6416951522383654,-0.47790038,-1.4436293900000003,"{'RANGE': 3, 'TREND_UP': 2, 'TREND_DOWN': 1}"
profitable_after_fees,E_no_regime,forest,validation,0.55,1,0.4878048780487805,0.0,-0.81125763,-0.08112576299999999,-0.8128650662139374,0.0,-0.81125763,0.081125763,0.0,-0.81125763,{'TREND_DOWN': 1}
profitable_after_fees,E_no_regime,forest,validation,0.6,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,forest,validation,0.65,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,forest,validation,0.7,0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,{}
profitable_after_fees,E_no_regime,hist_gradient,development_oof,unfiltered,166,100.0,31.92771084337349,-7.420845229999996,-0.7420845229999996,-0.044855654672136896,0.9503796747445725,-0.044703886927710816,4.643765806825128,-18.820491420000003,11.399646189999997,"{'RANGE': 100, 'TREND_UP': 34, 'LOW_VOLATILITY': 30, 'TREND_DOWN': 2}"
